"Product ID";"Category";"Sub-Category";"Product Name";"Cost";"Price";"Profit";"Quantity";"Sales";"Customer ID"
"OFF-AR-10000817";"Office Supplies";"Art";"Manco Dry-Lighter Erasable Highlighter";42;408;366;24;9785;"SC-20695"
"FUR-CH-10004218";"Furniture";"Chairs";"Global Fabric Manager's Chair, Dark Gray";57;649;592;5;3243;"SC-20695"
"FUR-FU-10000755";"Furniture";"Furnishings";"Eldon Expressions Mahogany Wood Desk Collection";292;566;274;20;11312;"SC-20695"
"TEC-AC-10003063";"Technology";"Accessories";"Micro Innovations USB RF Wireless Keyboard with Mouse";450;22;-428;14;312;"VW-21775"
"TEC-AC-10002637";"Technology";"Accessories";"Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)";613;476;-137;7;3330;"VW-21775"
"FUR-FU-10001706";"Furniture";"Furnishings";"Longer-Life Soft White Bulbs";24;224;201;16;3592;"PP-18955"
"FUR-TA-10002958";"Furniture";"Tables";"Bevis Oval Conference Table, Walnut";739;647;-92;4;2589;"PP-18955"
"OFF-LA-10004689";"Office Supplies";"Labels";"Avery 512";836;497;-339;19;9446;"DR-12880"
"FUR-CH-10001545";"Furniture";"Chairs";"Hon Comfortask Task/Swivel Chairs";603;913;310;8;7303;"DR-12880"
"FUR-TA-10002530";"Furniture";"Tables";"Iceberg OfficeWorks 42"" Round Tables";712;183;-529;6;1100;"RB-19465"
"TEC-AC-10001432";"Technology";"Accessories";"Enermax Aurora Lite Keyboard";596;558;-38;19;10600;"NF-18385"
"FUR-TA-10003715";"Furniture";"Tables";"Hon 2111 Invitation Series Corner Table";892;508;-385;13;6599;"NF-18385"
"OFF-BI-10003291";"Office Supplies";"Binders";"Wilson Jones Leather-Like Binders with DublLock Round Rings";185;139;-46;10;1387;"NF-18385"
"OFF-BI-10004187";"Office Supplies";"Binders";"3-ring staple pack";456;941;485;6;5645;"CR-12580"
"OFF-BI-10000666";"Office Supplies";"Binders";"Surelock Post Binders";648;802;155;23;18452;"SU-20665"
"OFF-BI-10002225";"Office Supplies";"Binders";"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";522;975;452;7;6822;"SC-20050"
"TEC-AC-10000474";"Technology";"Accessories";"Kensington Expert Mouse Optical USB Trackball for PC or Mac";63;799;736;12;9586;"SC-20050"
"FUR-FU-10004245";"Furniture";"Furnishings";"Career Cubicle Clock, 8 1/4"", Black";703;117;-586;5;584;"ML-18040"
"FUR-CH-10004287";"Furniture";"Chairs";"SAFCO Arco Folding Chair";777;540;-238;13;7015;"GM-14440"
"FUR-CH-10000595";"Furniture";"Chairs";"Safco Contoured Stacking Chairs";964;409;-555;4;1636;"GM-14440"
"OFF-PA-10003063";"Office Supplies";"Paper";"EcoTones Memo Sheets";805;977;172;23;22480;"JK-15640"
"OFF-AR-10000246";"Office Supplies";"Art";"Newell 318";452;716;264;6;4295;"AT-10435"
"FUR-FU-10003274";"Furniture";"Furnishings";"Regeneration Desk Collection";922;217;-705;25;5429;"DB-12910"
"OFF-EN-10004147";"Office Supplies";"Envelopes";"Wausau Papers Astrobrights Colored Envelopes";626;938;312;17;15946;"AH-10690"
"OFF-BI-10002103";"Office Supplies";"Binders";"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl";154;461;307;24;11065;"SJ-20125"
"FUR-FU-10004018";"Furniture";"Furnishings";"Tensor Computer Mounted Lamp";567;345;-222;6;2068;"HM-14860"
"FUR-FU-10001473";"Furniture";"Furnishings";"DAX Wood Document Frame";109;645;536;9;5803;"AG-10495"
"OFF-PA-10001800";"Office Supplies";"Paper";"Xerox 220";740;8;-732;11;86;"JB-16000"
"OFF-PA-10004609";"Office Supplies";"Paper";"Xerox 221";327;202;-125;10;2018;"AJ-10795"
"OFF-EN-10002592";"Office Supplies";"Envelopes";"Peel & Seel Recycled Catalog Envelopes, Brown";8;90;83;16;1445;"AJ-10795"
"OFF-ST-10002957";"Office Supplies";"Storage";"Sterilite Show Offs Storage Containers";861;88;-773;18;1586;"AJ-10795"
"FUR-BO-10002613";"Furniture";"Bookcases";"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors";114;437;323;1;437;"AJ-10795"
"OFF-PA-10001033";"Office Supplies";"Paper";"Xerox 1893";636;828;192;19;15741;"MM-18280"
"OFF-AR-10000940";"Office Supplies";"Art";"Newell 343";343;242;-101;13;3146;"TH-21235"
"OFF-BI-10001670";"Office Supplies";"Binders";"Vinyl Sectional Post Binders";409;851;442;11;9358;"AH-10120"
"OFF-AR-10004078";"Office Supplies";"Art";"Newell 312";644;137;-507;21;2881;"AH-10120"
"OFF-PA-10003036";"Office Supplies";"Paper";"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";684;372;-312;10;3720;"AH-10120"
"TEC-AC-10000991";"Technology";"Accessories";"Sony Micro Vault Click 8 GB USB 2.0 Flash Drive";828;248;-580;8;1988;"AH-10120"
"FUR-TA-10002530";"Furniture";"Tables";"Iceberg OfficeWorks 42"" Round Tables";848;191;-657;11;2099;"AH-10120"
"OFF-LA-10000407";"Office Supplies";"Labels";"Avery White Multi-Purpose Labels";850;979;129;6;5874;"AH-10120"
"TEC-PH-10004833";"Technology";"Phones";"Macally Suction Cup Mount";477;231;-246;13;3009;"AH-10120"
"FUR-FU-10002671";"Furniture";"Furnishings";"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp";947;871;-77;25;21764;"CL-12700"
"OFF-ST-10001370";"Office Supplies";"Storage";"Sensible Storage WireTech Storage Systems";531;811;280;11;8917;"CL-12700"
"OFF-AR-10000914";"Office Supplies";"Art";"Boston 16765 Mini Stand Up Battery Pencil Sharpener";731;240;-492;21;5030;"JG-15310"
"OFF-BI-10001116";"Office Supplies";"Binders";"Wilson Jones 1"" Hanging DublLock Ring Binders";78;630;552;14;8814;"JG-15310"
"OFF-ST-10002276";"Office Supplies";"Storage";"Safco Steel Mobile File Cart";892;598;-295;21;12550;"JG-15310"
"OFF-ST-10004340";"Office Supplies";"Storage";"Fellowes Mobile File Cart, Black";139;307;168;6;1840;"JG-15310"
"OFF-LA-10004093";"Office Supplies";"Labels";"Avery 486";412;602;189;11;6619;"SE-20110"
"OFF-BI-10004728";"Office Supplies";"Binders";"Wilson Jones Turn Tabs Binder Tool for Ring Binders";802;52;-749;24;1254;"SE-20110"
"TEC-AC-10003095";"Technology";"Accessories";"Logitech G35 7.1-Channel Surround Sound Headset";995;208;-787;2;416;"SE-20110"
"FUR-FU-10003192";"Furniture";"Furnishings";"Luxo Adjustable Task Clamp Lamp";916;466;-449;11;5130;"TG-21640"
"TEC-PH-10004522";"Technology";"Phones";"Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black";777;312;-465;18;5621;"TG-21640"
"OFF-EN-10003068";"Office Supplies";"Envelopes";"#6 3/4 Gummed Flap White Envelopes";492;482;-10;10;4816;"SH-19975"
"OFF-PA-10001204";"Office Supplies";"Paper";"Xerox 1972";608;114;-494;1;114;"SH-19975"
"OFF-PA-10003953";"Office Supplies";"Paper";"Xerox 218";457;760;303;11;8361;"MC-17275"
"TEC-PH-10001552";"Technology";"Phones";"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink";645;838;193;23;19275;"PJ-18835"
"TEC-AC-10004877";"Technology";"Accessories";"Imation 30456 USB Flash Drive 8GB";837;519;-318;20;10383;"PJ-18835"
"FUR-FU-10000193";"Furniture";"Furnishings";"Tenex Chairmats For Use with Hard Floors";664;17;-647;11;183;"ZC-21910"
"OFF-FA-10000735";"Office Supplies";"Fasteners";"Staples";670;663;-7;7;4642;"SC-20680"
"OFF-PA-10002120";"Office Supplies";"Paper";"Xerox 1889";503;742;239;3;2227;"SC-20680"
"OFF-BI-10001249";"Office Supplies";"Binders";"Avery Heavy-Duty EZD View Binder with Locking Rings";617;326;-291;12;3912;"BP-11230"
"OFF-PA-10001569";"Office Supplies";"Paper";"Xerox 232";709;285;-425;4;1139;"BP-11230"
"OFF-PA-10004248";"Office Supplies";"Paper";"Xerox 1990";742;734;-8;11;8077;"RD-19585"
"TEC-PH-10001128";"Technology";"Phones";"Motorola Droid Maxx";798;117;-681;10;1170;"RD-19585"
"OFF-AP-10003842";"Office Supplies";"Appliances";"Euro-Pro Shark Turbo Vacuum";764;336;-428;2;673;"RD-19585"
"OFF-BI-10002794";"Office Supplies";"Binders";"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";332;117;-214;22;2584;"KL-16645"
"OFF-FA-10000621";"Office Supplies";"Fasteners";"OIC Colored Binder Clips, Assorted Sizes";875;608;-267;20;12169;"CK-12205"
"FUR-FU-10003623";"Furniture";"Furnishings";"DataProducts Ampli Magnifier Task Lamp, Black,";617;927;310;10;9270;"CK-12205"
"OFF-EN-10000781";"Office Supplies";"Envelopes";"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";922;655;-267;2;1309;"CK-12205"
"FUR-CH-10002044";"Furniture";"Chairs";"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum";628;955;327;10;9554;"RB-19705"
"OFF-AR-10000817";"Office Supplies";"Art";"Manco Dry-Lighter Erasable Highlighter";722;737;14;14;10316;"KM-16225"
"OFF-PA-10001509";"Office Supplies";"Paper";"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";972;44;-927;6;265;"KM-16225"
"TEC-PH-10004667";"Technology";"Phones";"Cisco 8x8 Inc. 6753i IP Business Phone System";306;84;-222;18;1518;"KM-16225"
"OFF-PA-10000143";"Office Supplies";"Paper";"Astroparche Fine Business Paper";124;421;297;9;3785;"KM-16225"
"FUR-CH-10000785";"Furniture";"Chairs";"Global Ergonomic Managers Chair";197;53;-143;23;1225;"KM-16225"
"FUR-TA-10001676";"Furniture";"Tables";"Hon 61000 Series Interactive Training Tables";428;647;219;16;10353;"AH-10465"
"OFF-BI-10000309";"Office Supplies";"Binders";"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";894;383;-511;12;4597;"AG-10765"
"OFF-BI-10004224";"Office Supplies";"Binders";"Catalog Binders with Expanding Posts";807;152;-655;10;1521;"AG-10765"
"OFF-LA-10002312";"Office Supplies";"Labels";"Avery 490";283;901;618;7;6310;"EB-14170"
"OFF-PA-10003022";"Office Supplies";"Paper";"Xerox 1992";912;252;-659;24;6051;"PG-18895"
"OFF-EN-10001532";"Office Supplies";"Envelopes";"Brown Kraft Recycled Envelopes";990;69;-921;4;278;"CA-12055"
"TEC-AC-10004855";"Technology";"Accessories";"V7 USB Numeric Keypad";65;913;849;7;6392;"CA-12055"
"OFF-AR-10003829";"Office Supplies";"Art";"Newell 35";23;217;194;11;2389;"SS-20875"
"FUR-TA-10002645";"Furniture";"Tables";"Hon Rectangular Conference Tables";760;650;-109;8;5203;"SS-20875"
"TEC-AC-10003033";"Technology";"Accessories";"Plantronics CS510 - Over-the-Head monaural Wireless Headset System";247;979;732;14;13707;"SS-20875"
"OFF-SU-10002522";"Office Supplies";"Supplies";"Acme Kleen Earth Office Shears";696;564;-132;24;13546;"RP-19390"
"OFF-BI-10004828";"Office Supplies";"Binders";"GBC Poly Designer Binding Covers";570;573;3;3;1719;"SC-20440"
"FUR-FU-10001095";"Furniture";"Furnishings";"DAX Black Cherry Wood-Tone Poster Frame";512;721;209;3;2162;"NW-18400"
"OFF-SU-10000157";"Office Supplies";"Supplies";"Compact Automatic Electric Letter Opener";316;618;303;12;7419;"NW-18400"
"FUR-CH-10002647";"Furniture";"Chairs";"Situations Contoured Folding Chairs, 4/Set";669;739;70;13;9609;"NW-18400"
"TEC-CO-10004115";"Technology";"Copiers";"Sharp AL-1530CS Digital Copier";649;845;196;8;6761;"NW-18400"
"OFF-PA-10003363";"Office Supplies";"Paper";"Xerox 204";351;328;-23;16;5242;"NW-18400"
"TEC-PH-10003092";"Technology";"Phones";"Motorola L804";558;990;432;7;6927;"KW-16435"
"TEC-PH-10003655";"Technology";"Phones";"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4";879;63;-817;20;1254;"HR-14770"
"OFF-ST-10001476";"Office Supplies";"Storage";"Steel Personal Filing/Posting Tote";555;351;-204;8;2808;"AG-10900"
"TEC-AC-10002049";"Technology";"Accessories";"Logitech G19 Programmable Gaming Keyboard";937;492;-444;10;4924;"BM-11650"
"TEC-PH-10003875";"Technology";"Phones";"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7";731;728;-3;25;18191;"BM-11650"
"OFF-EN-10003286";"Office Supplies";"Envelopes";"Staple envelope";926;664;-261;20;13288;"BM-11650"
"OFF-AP-10003971";"Office Supplies";"Appliances";"Belkin 6 Outlet Metallic Surge Strip";940;503;-436;7;3524;"BM-11650"
"OFF-ST-10001031";"Office Supplies";"Storage";"Adjustable Personal File Tote";257;488;231;6;2927;"RD-19720"
"OFF-FA-10000304";"Office Supplies";"Fasteners";"Advantus Push Pins";178;170;-7;21;3572;"KB-16585"
"TEC-AC-10000358";"Technology";"Accessories";"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB";120;269;149;6;1613;"KB-16585"
"TEC-AC-10002800";"Technology";"Accessories";"Plantronics Audio 478 Stereo USB Headset";253;727;474;19;13815;"KB-16585"
"OFF-PA-10004735";"Office Supplies";"Paper";"Xerox 1905";623;467;-156;5;2334;"DW-13585"
"OFF-ST-10002574";"Office Supplies";"Storage";"SAFCO Commercial Wire Shelving, Black";613;188;-425;17;3196;"VG-21805"
"TEC-AC-10004171";"Technology";"Accessories";"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset";373;843;471;4;3374;"DR-12880"
"TEC-PH-10002922";"Technology";"Phones";"ShoreTel ShorePhone IP 230 VoIP phone";290;420;129;2;839;"AH-10690"
"TEC-AC-10003023";"Technology";"Accessories";"Logitech G105 Gaming Keyboard";136;912;776;22;20056;"JP-15520"
"OFF-AP-10003590";"Office Supplies";"Appliances";"Hoover WindTunnel Plus Canister Vacuum";43;466;422;10;4658;"JP-15520"
"OFF-LA-10003510";"Office Supplies";"Labels";"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White";836;947;110;7;6626;"JP-15520"
"FUR-BO-10003159";"Furniture";"Bookcases";"Sauder Camden County Collection Libraries, Planked Cherry Finish";759;208;-551;7;1456;"JP-15520"
"OFF-PA-10002713";"Office Supplies";"Paper";"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”";599;501;-98;16;8016;"JP-15520"
"FUR-BO-10002598";"Furniture";"Bookcases";"Hon Metal Bookcases, Putty";466;702;237;15;10536;"DR-12880"
"OFF-SU-10002537";"Office Supplies";"Supplies";"Acme Box Cutter Scissors";289;845;556;23;19444;"DR-12880"
"FUR-FU-10003976";"Furniture";"Furnishings";"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7";641;961;320;18;17292;"DR-12880"
"OFF-BI-10000174";"Office Supplies";"Binders";"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear";762;775;13;23;17824;"JK-15625"
"OFF-PA-10002893";"Office Supplies";"Paper";"Wirebound Service Call Books, 5 1/2"" x 4""";68;361;293;17;6141;"MV-17485"
"FUR-FU-10003194";"Furniture";"Furnishings";"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak";882;881;-1;24;21148;"MV-17485"
"OFF-BI-10004233";"Office Supplies";"Binders";"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";956;755;-202;23;17360;"BP-11155"
"OFF-PA-10000232";"Office Supplies";"Paper";"Xerox 1975";264;378;114;8;3023;"DH-13075"
"FUR-FU-10001095";"Furniture";"Furnishings";"DAX Black Cherry Wood-Tone Poster Frame";192;285;93;10;2851;"DH-13075"
"TEC-MA-10004679";"Technology";"Machines";"StarTech.com 10/100 VDSL2 Ethernet Extender Kit";213;571;357;16;9130;"DH-13075"
"OFF-PA-10003651";"Office Supplies";"Paper";"Xerox 1968";115;188;73;7;1317;"DH-13075"
"OFF-PA-10000743";"Office Supplies";"Paper";"Xerox 1977";525;207;-318;10;2075;"DH-13075"
"OFF-ST-10002743";"Office Supplies";"Storage";"SAFCO Boltless Steel Shelving";699;244;-455;5;1222;"DH-13075"
"FUR-FU-10003829";"Furniture";"Furnishings";"Stackable Trays";131;840;708;8;6717;"DH-13075"
"TEC-PH-10002496";"Technology";"Phones";"Cisco SPA301";576;838;262;16;13412;"LH-16900"
"TEC-AC-10002473";"Technology";"Accessories";"Maxell 4.7GB DVD-R";46;649;603;17;11032;"LH-16900"
"TEC-AC-10004877";"Technology";"Accessories";"Imation 30456 USB Flash Drive 8GB";364;977;613;14;13679;"LH-16900"
"TEC-PH-10000923";"Technology";"Phones";"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia";876;637;-239;3;1911;"DK-13090"
"FUR-TA-10001539";"Furniture";"Tables";"Chromcraft Rectangular Conference Tables";257;500;243;21;10495;"SS-20410"
"OFF-LA-10003498";"Office Supplies";"Labels";"Avery 475";275;113;-162;25;2819;"FP-14320"
"OFF-LA-10004484";"Office Supplies";"Labels";"Avery 476";995;958;-38;18;17237;"FP-14320"
"FUR-CH-10000015";"Furniture";"Chairs";"Hon Multipurpose Stacking Arm Chairs";418;479;61;19;9094;"LC-17050"
"OFF-AR-10003732";"Office Supplies";"Art";"Newell 333";730;99;-631;20;1987;"AS-10240"
"OFF-AP-10004052";"Office Supplies";"Appliances";"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk";925;365;-560;11;4013;"HG-15025"
"TEC-CO-10002095";"Technology";"Copiers";"Hewlett Packard 610 Color Digital Copier / Printer";879;252;-627;6;1511;"HG-15025"
"FUR-FU-10004270";"Furniture";"Furnishings";"Executive Impressions 13"" Clairmont Wall Clock";608;837;229;15;12556;"BW-11065"
"TEC-MA-10000423";"Technology";"Machines";"Texas Instruments TI-34 Scientific Calculator";242;506;264;17;8602;"BH-11710"
"OFF-ST-10001526";"Office Supplies";"Storage";"Iceberg Mobile Mega Data/Printer Cart";186;706;520;21;14824;"JP-16135"
"OFF-BI-10002194";"Office Supplies";"Binders";"Cardinal Hold-It CD Pocket";999;23;-976;7;164;"JP-16135"
"OFF-AP-10000828";"Office Supplies";"Appliances";"Avanti 4.4 Cu. Ft. Refrigerator";840;985;146;14;13796;"JM-16195"
"FUR-FU-10001473";"Furniture";"Furnishings";"DAX Wood Document Frame";657;322;-335;2;644;"JM-16195"
"FUR-CH-10004983";"Furniture";"Chairs";"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms";837;808;-29;10;8080;"FH-14365"
"OFF-ST-10003994";"Office Supplies";"Storage";"Belkin 19"" Center-Weighted Shelf, Gray";617;231;-385;23;5320;"MC-17575"
"TEC-PH-10004447";"Technology";"Phones";"Toshiba IPT2010-SD IP Telephone";848;447;-402;23;10274;"EB-13870"
"OFF-LA-10004545";"Office Supplies";"Labels";"Avery 50";92;634;542;3;1902;"PM-19135"
"TEC-AC-10003116";"Technology";"Accessories";"Memorex Froggy Flash Drive 8 GB";414;877;463;10;8768;"AR-10345"
"OFF-LA-10001641";"Office Supplies";"Labels";"Avery 518";529;890;361;5;4451;"SS-20875"
"OFF-PA-10002377";"Office Supplies";"Paper";"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";625;973;348;21;20426;"SS-20875"
"FUR-FU-10000010";"Furniture";"Furnishings";"DAX Value U-Channel Document Frames, Easel Back";721;128;-593;12;1540;"SC-20440"
"OFF-AP-10002651";"Office Supplies";"Appliances";"Hoover Upright Vacuum With Dirt Cup";758;429;-329;7;3000;"SC-20440"
"TEC-CO-10002313";"Technology";"Copiers";"Canon PC1080F Personal Copier";918;302;-616;14;4225;"EA-14035"
"OFF-ST-10001580";"Office Supplies";"Storage";"Super Decoflex Portable Personal File";718;563;-155;21;11823;"TP-21130"
"FUR-CH-10001545";"Furniture";"Chairs";"Hon Comfortask Task/Swivel Chairs";507;725;218;3;2175;"BP-11290"
"OFF-BI-10004826";"Office Supplies";"Binders";"JM Magazine Binder";104;994;890;1;994;"BP-11290"
"OFF-BI-10000301";"Office Supplies";"Binders";"GBC Instant Report Kit";794;322;-472;13;4180;"LM-17065"
"OFF-PA-10000994";"Office Supplies";"Paper";"Xerox 1915";887;690;-197;12;8281;"KT-16465"
"OFF-AR-10003156";"Office Supplies";"Art";"50 Colored Long Pencils";233;615;382;16;9841;"AP-10915"
"FUR-CH-10000988";"Furniture";"Chairs";"Hon Olson Stacker Stools";537;882;345;8;7057;"AP-10915"
"TEC-MA-10003329";"Technology";"Machines";"Vtech AT&T CL2940 Corded Speakerphone, Black";943;569;-374;14;7970;"JD-15790"
"OFF-AR-10001547";"Office Supplies";"Art";"Newell 311";87;775;689;3;2325;"XP-21865"
"OFF-EN-10003072";"Office Supplies";"Envelopes";"Peel & Seel Envelopes";249;42;-207;2;84;"XP-21865"
"OFF-PA-10000726";"Office Supplies";"Paper";"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";282;879;597;21;18464;"XP-21865"
"FUR-BO-10001972";"Furniture";"Bookcases";"O'Sullivan 4-Shelf Bookcase in Odessa Pine";700;872;173;15;13083;"JK-16090"
"OFF-SU-10004664";"Office Supplies";"Supplies";"Acme Softgrip Scissors";664;979;315;23;22523;"JK-16090"
"OFF-BI-10003676";"Office Supplies";"Binders";"GBC Standard Recycled Report Covers, Clear Plastic Sheets";864;884;20;10;8838;"JK-16090"
"OFF-AR-10003727";"Office Supplies";"Art";"Berol Giant Pencil Sharpener";741;376;-365;20;7523;"JK-16090"
"FUR-FU-10003829";"Furniture";"Furnishings";"Stackable Trays";752;396;-356;12;4756;"MG-18205"
"OFF-BI-10003712";"Office Supplies";"Binders";"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";992;769;-223;18;13844;"MG-18205"
"OFF-FA-10002280";"Office Supplies";"Fasteners";"Advantus Plastic Paper Clips";678;352;-326;18;6330;"PG-18820"
"FUR-CH-10002961";"Furniture";"Chairs";"Leather Task Chair, Black";957;244;-713;12;2925;"PG-18820"
"OFF-AP-10002578";"Office Supplies";"Appliances";"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote";73;391;317;5;1953;"PG-18820"
"FUR-FU-10004848";"Furniture";"Furnishings";"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";473;465;-8;17;7901;"PG-18820"
"OFF-BI-10003364";"Office Supplies";"Binders";"Binding Machine Supplies";421;484;63;24;11610;"PG-18820"
"OFF-ST-10002615";"Office Supplies";"Storage";"Dual Level, Single-Width Filing Carts";688;934;246;9;8409;"LD-17005"
"FUR-FU-10000521";"Furniture";"Furnishings";"Seth Thomas 14"" Putty-Colored Wall Clock";58;569;511;13;7400;"LD-17005"
"OFF-LA-10000121";"Office Supplies";"Labels";"Avery 48";507;308;-199;3;924;"LD-17005"
"OFF-PA-10001289";"Office Supplies";"Paper";"White Computer Printout Paper by Universal";783;795;12;11;8746;"LD-17005"
"FUR-CH-10004495";"Furniture";"Chairs";"Global Leather and Oak Executive Chair, Black";230;187;-43;14;2615;"CR-12730"
"TEC-PH-10000895";"Technology";"Phones";"Polycom VVX 310 VoIP phone";79;448;369;15;6718;"MN-17935"
"OFF-PA-10000552";"Office Supplies";"Paper";"Xerox 200";219;429;210;13;5580;"MN-17935"
"TEC-PH-10000376";"Technology";"Phones";"Square Credit Card Reader";159;685;526;9;6167;"RD-19900"
"OFF-AR-10003504";"Office Supplies";"Art";"Newell 347";127;551;425;9;4962;"JP-16135"
"OFF-ST-10000943";"Office Supplies";"Storage";"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black";387;368;-19;1;368;"KE-16420"
"FUR-BO-10003441";"Furniture";"Bookcases";"Bush Westfield Collection Bookcases, Fully Assembled";30;601;571;6;3608;"KE-16420"
"OFF-PA-10002195";"Office Supplies";"Paper";"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";750;737;-13;18;13269;"DL-13315"
"OFF-AP-10001205";"Office Supplies";"Appliances";"Belkin 5 Outlet SurgeMaster Power Centers";678;535;-143;3;1605;"DL-13315"
"OFF-AR-10002987";"Office Supplies";"Art";"Prismacolor Color Pencil Set";810;99;-711;3;297;"DL-13315"
"FUR-FU-10000723";"Furniture";"Furnishings";"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting";953;874;-79;4;3496;"KB-16240"
"OFF-PA-10003127";"Office Supplies";"Paper";"Easy-staple paper";998;572;-427;14;8005;"JD-16150"
"FUR-FU-10000747";"Furniture";"Furnishings";"Tenex B1-RE Series Chair Mats for Low Pile Carpets";493;61;-432;21;1275;"JD-16150"
"TEC-PH-10001795";"Technology";"Phones";"ClearOne CHATAttach 160 - speaker phone";672;219;-453;23;5026;"JD-16150"
"OFF-PA-10003797";"Office Supplies";"Paper";"Xerox 209";186;492;306;11;5416;"SR-20740"
"TEC-AC-10002718";"Technology";"Accessories";"Belkin Standard 104 key USB Keyboard";716;885;169;9;7967;"AC-10450"
"TEC-PH-10002170";"Technology";"Phones";"ClearSounds CSC500 Amplified Spirit Phone Corded phone";361;471;111;10;4713;"LS-17245"
"OFF-BI-10001078";"Office Supplies";"Binders";"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";686;557;-129;23;12806;"LS-17245"
"OFF-BI-10001031";"Office Supplies";"Binders";"Pressboard Data Binders by Wilson Jones";100;684;584;17;11629;"LS-17245"
"OFF-LA-10001158";"Office Supplies";"Labels";"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";713;344;-369;2;688;"LS-17245"
"OFF-LA-10001613";"Office Supplies";"Labels";"Avery File Folder Labels";650;610;-40;18;10977;"LS-17245"
"OFF-SU-10000157";"Office Supplies";"Supplies";"Compact Automatic Electric Letter Opener";662;10;-652;23;222;"CS-12175"
"OFF-AP-10004868";"Office Supplies";"Appliances";"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags";218;897;679;3;2690;"CS-12175"
"FUR-TA-10001520";"Furniture";"Tables";"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table";719;74;-645;20;1486;"CS-12175"
"OFF-BI-10001900";"Office Supplies";"Binders";"DXL Angle-View Binders with Locking Rings, Black";492;510;18;10;5097;"CS-12175"
"OFF-AP-10003971";"Office Supplies";"Appliances";"Belkin 6 Outlet Metallic Surge Strip";18;891;874;8;7129;"AR-10510"
"OFF-PA-10000418";"Office Supplies";"Paper";"Xerox 189";812;118;-694;17;2006;"KB-16405"
"FUR-CH-10004626";"Furniture";"Chairs";"Office Star Flex Back Scooter Chair with Aluminum Finish Frame";408;196;-212;21;4123;"KB-16405"
"FUR-CH-10004860";"Furniture";"Chairs";"Global Low Back Tilter Chair";506;951;446;15;14269;"KB-16405"
"OFF-AR-10003251";"Office Supplies";"Art";"Prang Drawing Pencil Set";514;599;85;25;14973;"KB-16405"
"FUR-TA-10004575";"Furniture";"Tables";"Hon 5100 Series Wood Tables";461;17;-444;9;154;"MM-17920"
"FUR-CH-10004754";"Furniture";"Chairs";"Global Stack Chair with Arms, Black";45;247;202;6;1485;"MM-17920"
"TEC-AC-10003095";"Technology";"Accessories";"Logitech G35 7.1-Channel Surround Sound Headset";71;891;819;8;7126;"RF-19735"
"OFF-LA-10000262";"Office Supplies";"Labels";"Avery 494";101;23;-78;25;563;"BP-11290"
"FUR-CH-10002961";"Furniture";"Chairs";"Leather Task Chair, Black";49;321;272;12;3849;"BP-11290"
